date,relL_max,relP_max,L_hits,slot_frac,eps,is_emergency_day,P_hits
2025-09-24,0.10629766471261286,4768900.000000001,0,0.0,0.46675110274988757,True,0
2025-09-25,0.1483295930499648,1300.0,0,0.0,0.23708271017677307,True,0
2025-09-26,0.16180873449789096,1.0,0,0.0,-0.6875730617159621,False,0
2025-09-27,0.1429058961730765,1.0,0,0.0,-0.5605873655035584,False,0
2025-09-28,0.10670866455621757,1.0,0,0.0,0.3807504338013972,True,0
2025-09-29,0.12019233353580847,1.0,0,0.0,0.19296459184945694,False,0
2025-09-30,0.09168322755732211,1.0,0,0.0,0.28621515961550203,True,0
2025-10-01,0.14755450602565293,1.0,0,0.0,0.04435648248166664,False,0
2025-10-02,0.16590892033181198,1225800.0,0,0.0,-0.04562960161721734,False,0
2025-10-03,0.2853776058967922,2269900.0,0,0.0,-0.827935726738493,False,0
2025-10-04,0.24786140589316927,3674800.0,0,0.0,-0.7609353982982838,False,0
2025-10-05,0.15688426186361393,5027100.0,0,0.0,0.09914422042363939,False,0
2025-10-06,0.1520503876446734,5948700.0,0,0.0,0.40777216830266333,True,0
2025-10-07,0.1611359309592659,4883200.000000001,0,0.0,0.2531479754185035,True,0
2025-10-08,0.1386893148132499,4550200.0,0,0.0,0.2837837888981454,True,0
2025-10-09,0.11980427679550659,4404900.0,0,0.0,0.038232850103463376,False,0
2025-10-10,0.2204603524470616,1200.0,0,0.0,-0.8176360065167708,False,0
2025-10-11,0.20704009635110937,1100.0000000000002,0,0.0,-0.7138514711406927,False,0
2025-10-12,0.13400086993253274,1.0,0,0.0,0.33810675648661265,True,0
2025-10-13,0.13291772670046823,1.0,0,0.0,0.17544154701444545,False,0
2025-10-14,0.13950652012296802,1.0,0,0.0,0.18616804503278908,False,0
2025-10-15,0.07900303582965061,1.0,0,0.0,0.14730012131013623,False,0
2025-10-16,0.15294078165224032,1.0,0,0.0,0.25951935329021003,True,0
2025-10-17,0.1534302892393324,1.0,0,0.0,-0.6030038323174949,False,0
2025-10-18,0.11765843096315189,1751800.0,0,0.0,-0.6813000233734977,False,0
2025-10-19,0.09042360970489678,3187300.0,0,0.0,0.31442919249307094,True,0
2025-10-20,0.08093667869681988,4875800.0,0,0.0,0.1577674637296017,False,0
2025-10-21,0.08148223423078772,6836600.0,0,0.0,0.215857025881475,True,0
2025-10-22,0.10926693892203973,9036900.0,0,0.0,0.2632881141819075,True,0
2025-10-23,0.08085297923817038,6959000.0,0,0.0,0.01371324641567711,False,0
2025-10-24,0.11790723233043741,6892500.0,0,0.0,-0.6412249300964132,False,0
2025-10-25,0.13698767848508406,6284500.000000001,0,0.0,-0.6407279035648608,False,0
2025-10-26,0.09531272348496009,2100.0,0,0.0,0.20185362170043902,True,0
2025-10-27,0.06682183120398073,1800.0,0,0.0,0.2666508715057329,True,0
2025-10-28,0.08651034701297013,1.0,0,0.0,0.31727344803865176,True,0
2025-10-29,0.10014428813230107,1.0,0,0.0,0.18926554511694516,False,0
2025-10-30,0.08638105191690816,1.0,0,0.0,0.30551401950204904,True,0
2025-10-31,0.14956093373598794,1.0,0,0.0,-0.5935637099638553,False,0
2025-11-01,0.16136477240776034,1.0,0,0.0,-0.5617267780412495,False,0
2025-11-02,0.09529490820445195,1.0,0,0.0,0.317594725120761,True,0
2025-11-03,0.11508420030292424,1.0,0,0.0,0.15258943026912525,False,0
2025-11-04,0.07776522361278539,602400.0000000001,0,0.0,0.23974392110044235,True,0
2025-11-05,0.08083790243216646,1388500.0000000002,0,0.0,0.11205225904964652,False,0
2025-11-06,0.10672295149196168,2040200.0,0,0.0,0.23447892272190182,True,0
2025-11-07,0.12414652890444874,3142600.0,0,0.0,-0.5838231273504662,False,0
2025-11-08,0.18520066284179193,4713700.0,0,0.0,-0.5840051076353995,False,0
2025-11-09,0.08882383937724297,5669900.0,0,0.0,0.26021711157233507,True,0
2025-11-10,0.08206805073210957,4790800.0,0,0.0,0.22384509409315523,True,0
2025-11-11,0.07675841550934226,4843100.0,0,0.0,0.13962240813012394,False,0
2025-11-12,0.08872835992781404,4404300.0,0,0.0,0.19517439885113744,False,0
2025-11-13,0.09162041511075568,1700.0,0,0.0,0.26272641462032853,True,0
2025-11-14,0.1602092668355088,1300.0,0,0.0,-0.5355298154750345,False,0
2025-11-15,0.13209457059057547,1200.0,0,0.0,-0.5484702781806005,False,0
2025-11-16,0.08311424881345734,0.5601478400307125,0,0.0,0.3112527253658193,True,0
2025-11-17,0.11877535091158349,1.0,0,0.0,0.28223818936945766,True,0
2025-11-18,0.10343195017254458,1.0,0,0.0,0.23631055904269008,True,0
2025-11-19,0.0858018680387898,1.0,0,0.0,0.2605682036022754,True,0
2025-11-20,0.08390005736960367,1.0,0,0.0,0.2530311922191711,True,0
2025-11-21,0.14644860965534248,1.0,0,0.0,-0.5177475396149451,False,0
2025-11-22,0.11471640378688401,1.0,0,0.0,-0.5261873708930679,False,0
2025-11-23,0.09034885971603908,1.0,0,0.0,0.316982471741452,True,0
